Text,Labels
হিন্দু ধর্মে এ মহাবিশ্ব সৃষ্টি সম্পর্কে যা বলা আছে তা সম্পূর্ণ বৈজ্ঞানিক ভাবে ভুল । যা খুবই হাস্যকর। হিন্দু ধর্মে বলা আছে এ বিশ্বজগত ব্রক্ষা এর অন্ডকোষ(পেনিস) থেকে তৈরি হয়েছে।🤣🤣 যা শুনে হাসতে হাসতে জীবন শেষ । অন্ডকোষ থেকে এ বিশ্বজগত😂🤣,1
হিন্দুদের যোনি পুজার দিন নাকি যোনি ভাড়া দিতে হয়?? আপনার যোনির খদ্দের আমি হতে চাই।।দিবেন??,2
বেশ্যা দুর্গা মাগিনিকে আমি চুদে চুদলাই দেই।,2
আসলেই পৃথিবীতে যদি কোনো নোংরা অসভ্য ধর্ম থাকে তাহলে হিন্দু ধর্ম।,1
.আমার সাধ জাগিয়াছে মনে।তেল লাগিয়ে বিশাল ধনে।দুর্গারে চুদিলাম কচু বনে।,2
হিন্দু ধর্ম যে নোংরা ও খারাপ ধর্ম ও পায়খানা দিয়ে গোসল করে আর অসহায় মানুষ দের মাথা ফাটায়,2
হিন্দুদের তথাকথিত দেব দেবীরাই এ অশ্লীলতা বা লম্পট্যের পথ প্রদর্শক।,1
আম পাতা জোড়া জোড়া 💁🏻‍♂️💁‍♀️ হিন্দু দেবী চুদব মোরা!💃🏻 দুর্গার দুধ ভীষণ লাল!💢💓 চুদে দুধে ফেললাম মাল!,2
পৃথিবীর সবচেয়ে বেশি কুসংস্কারে বিশ্বাসে বিশ্বাসী জাতি হলো হিন্দু জাতি।,1
"এটা কোনো ধর্ম নয় , এটা অধর্ম!",1
তোদের কৃষ্ণ আর দূর্গা কালি সরস্বতী লক্ষী বেশ্যা মাগিরা আজ রাত হলে আমার ধোনের ডগা চুষবে,2
মানুষ কেন চুদেশ্বর ভোদেশ্বর ভোদাবান চোদাবানওয়ালা রাম টেররিস্টের ইতর🤣🤣 জানোয়ার সোনাতনি ছেড়ে ইসলাম গ্রহণ করে তা নাস্তিক আসিফ মহিউদ্দিন নিজেই শিকার করেছে,2
এইসব না করে শিবের লেওড়া পূজা কর 😂,1
আমিও সীতা মাগীকে চুদবো 😍,2
দূর্গা পুজার সময় মানূষ মুর্তি বানাচ্ছিলো। তখন আমি সেই মুর্তি বানানোর জায়গার পাশ দিয়ে হেটে যাচ্ছিলাম। তো মুর্তিটার যে ফিগার 😋 তখন মানূষ দূর্গার দুদ বানাচ্ছিলো। দুদগুলা একদম গোল গোল করে বানায়সে। তো জখন দুদের শেপ দিচ্ছিল তখন দেখে মনেহচ্ছিল যে দুদ টিপতেসে। এটা দেখার পরেই আমার ধোন খারায় গেসে,2
