,Text,label
2610,বাংলাদেশের জাতীয় সংগীত ও আমাদের জাতীয় কবি কাজী নজরুল ইসলাম কে তারা মানে না তাই এই দলটি কে আমি ঘর্না করি আমি আমার স্কুল জীবন ও থেকে এই জামাদের নেতাদের সাথে উটা বসা করে আসছি এরা মানুষ কে নামাজের কতা বলে কিন্তু নিজেরা নামাজ পড়ে না এদের বাহিরটা একররকম আর ভিতরটা আরেক রকম,1.0
2611,বিএনপি যদি জামায়াত ছাড়ে তাহলে খেলায় আওমীলিগ জয়ী জামায়াতের কিছুই হবে না কিন্তু বিএনপিরে আর মানুষ খুজে পাবে কি না আল্লাহ জানে আওমীল এবার জামায়াত কে বিরোধী দল বানিয়ে নির্বাচন করতে পারবে,1.0
2612,হাসিনা দেশকে ভারতের হিন্দু সরকারের নিকটে বিক্রি করে দিল এই সরকারকে এখনই দেশ ছাড়া করতে হবে,2.0
2613,আওয়ামিলীগ থেকে এখন হয়েছে ইসলামী আওয়ামিলীগ,1.0
2614,জামায়াত হলো একমাত্র দল জাদের দলে অসংখ্য MP ছিল কিন্তু একজনও কোন দুর্নিতি করে নাই আসলে যারা দুর্নিতি করে তাঁরাই জামায়াতের বিরুদ্ধে কথা বলে,1.0
2615,জামাত দেশবিরোধি একাত্তরের রাজাকার ছিল,1.0
2616,জামাত ওলামালীগ নয় মোনাফেকলীগ,1.0
2617,রাষ্ট্র থেকে পেলাম সব চোর আর ডাকাইত  আর ভারতের দালালি,1.0
2618,বি এন পিকে রাজনৈতিক মাঠ থেকে হিজড়া করে রেখেছে পাল্টিবাজ বৈঈমান ডঃ কামাল গংরাজামায়াতকে বি এন পি থেকে দুরে রাখার মুল ষড়যন্ত্র কারি ডঃ কামালআ স ম আঃ রব সহ কিছু বামধারার রাজনীতিবিদ,1.0
2619,ঐক্যজোট বিএনপিকে নির্বাচনে এনেছে এটা আওয়ামিলীগের পূর্ব পরিকল্পনা একটা চক্র মাত্র ছিলো,1.0
2620,আরেকবার দেশে এসে বাকি গুলোকে মেরে যা ভাই প্লিজ৭৫ আরেকবার ফিরে আসুক,2.0
2621,খুনি হাসিনার ফাসি চাই,2.0
2622,সংবাদিক নাকি আওয়ামীলীগ আসলে সাংবাদিক না এটা শেখহাসিনার দালাল,1.0
2623,এই সাংবাদিক শুধু জামাত জামাত করছে কেনোসাংবাদিক নামের কলংকদর্শন লিগের দালাল,1.0
2624,বি এন পি জনগনের দূশমন ছিলনা তবে আওয়ামীলীগ িহল,1.0
2625,পেট্রোল বম্ব মাইরা হাজার মানুষ বিএনপি মারসে,1.0
2626,বিএনপি বাংলাদেশের ১৩ টা বাজিয়ে দিয়েছে,1.0
